seed: 42, epochs: 1000, algorithm: FedSGD, optimizer: SGD, momentum: 0.9, weight_decay: 0.0005, num_clients: 100, batch_size: 32, learning_rate: 0.01, model: simplecnn, dataset: MNIST, distribution: iid, im_iid_gamma: 0.01, tail_cls_from: 4, dirichlet_alpha: 0.5, cache_partition: False, gpu_idx: [1], num_workers: 0, record_time: False, num_adv: 40, attack: DMRCA, defense: Median, attack_params: None, defense_params: None, benchmark: False, num_training_sample: 60000, num_channels: 1, num_classes: 10, mean: (0.1307,), std: (0.3081,), device: cuda:1, output: ./logs/FedSGD/MNIST_simplecnn/iid/MNIST_simplecnn_iid_DMRCA_Median_1000_100_0.01_FedSGD.txt

Started on Sat Dec 20 19:34:32 2025
Generating new indices
Doing iid partition
iid partition finished
Data partitioned
Clients and server are initialized
Starting Training...
Epoch 0  		Train Acc: 0.1191	Train loss: 0.0720	Cos: nan	Test Acc: 0.1528	Test loss: 0.0719
Epoch 209		Train Acc: 0.8172	Train loss: 0.0212	Cos: 0.990	Test Acc: 0.8370	Test loss: 0.0189
Epoch 210		Train Acc: 0.8313	Train loss: 0.0203	Cos: 0.989	Test Acc: 0.8383	Test loss: 0.0191
Epoch 211		Train Acc: 0.8128	Train loss: 0.0221	Cos: 0.988	Test Acc: 0.8397	Test loss: 0.0191
Epoch 212		Train Acc: 0.8319	Train loss: 0.0205	Cos: 0.990	Test Acc: 0.8435	Test loss: 0.0190
Epoch 213		Train Acc: 0.8187	Train loss: 0.0215	Cos: 0.988	Test Acc: 0.8436	Test loss: 0.0189
Epoch 214		Train Acc: 0.8266	Train loss: 0.0215	Cos: 0.990	Test Acc: 0.8421	Test loss: 0.0190
Epoch 215		Train Acc: 0.8416	Train loss: 0.0207	Cos: 0.988	Test Acc: 0.8421	Test loss: 0.0191
Epoch 216		Train Acc: 0.8272	Train loss: 0.0215	Cos: 0.989	Test Acc: 0.8436	Test loss: 0.0190
Epoch 217		Train Acc: 0.8438	Train loss: 0.0209	Cos: 0.989	Test Acc: 0.8447	Test loss: 0.0189
Epoch 218		Train Acc: 0.8275	Train loss: 0.0207	Cos: 0.988	Test Acc: 0.8450	Test loss: 0.0189
Epoch 219		Train Acc: 0.8359	Train loss: 0.0203	Cos: 0.991	Test Acc: 0.8439	Test loss: 0.0190
Epoch 220		Train Acc: 0.8231	Train loss: 0.0214	Cos: 0.989	Test Acc: 0.8415	Test loss: 0.0192
Epoch 221		Train Acc: 0.8253	Train loss: 0.0204	Cos: 0.986	Test Acc: 0.8417	Test loss: 0.0191
Epoch 222		Train Acc: 0.8281	Train loss: 0.0213	Cos: 0.983	Test Acc: 0.8470	Test loss: 0.0187
Epoch 223		Train Acc: 0.8456	Train loss: 0.0200	Cos: 0.989	Test Acc: 0.8483	Test loss: 0.0185
Epoch 224		Train Acc: 0.8409	Train loss: 0.0192	Cos: 0.989	Test Acc: 0.8489	Test loss: 0.0184
Epoch 225		Train Acc: 0.8428	Train loss: 0.0196	Cos: 0.990	Test Acc: 0.8501	Test loss: 0.0184
Epoch 226		Train Acc: 0.8506	Train loss: 0.0192	Cos: 0.988	Test Acc: 0.8510	Test loss: 0.0183
Epoch 227		Train Acc: 0.8493	Train loss: 0.0275	Cos: 0.984	Test Acc: 0.8497	Test loss: 0.0182
Epoch 228		Train Acc: 0.8419	Train loss: 0.0208	Cos: 0.988	Test Acc: 0.8486	Test loss: 0.0181
Epoch 229		Train Acc: 0.8350	Train loss: 0.0202	Cos: 0.988	Test Acc: 0.8477	Test loss: 0.0179
Epoch 230		Train Acc: 0.8478	Train loss: 0.0195	Cos: 0.989	Test Acc: 0.8452	Test loss: 0.0178
Epoch 231		Train Acc: 0.8344	Train loss: 0.0202	Cos: 0.990	Test Acc: 0.8440	Test loss: 0.0178
Epoch 232		Train Acc: 0.8387	Train loss: 0.0193	Cos: 0.990	Test Acc: 0.8443	Test loss: 0.0177
Epoch 233		Train Acc: 0.8350	Train loss: 0.0192	Cos: 0.991	Test Acc: 0.8463	Test loss: 0.0175
Epoch 234		Train Acc: 0.8438	Train loss: 0.0181	Cos: 0.989	Test Acc: 0.8474	Test loss: 0.0174
Epoch 235		Train Acc: 0.8363	Train loss: 0.0187	Cos: 0.990	Test Acc: 0.8469	Test loss: 0.0173
Epoch 236		Train Acc: 0.8462	Train loss: 0.0187	Cos: 0.990	Test Acc: 0.8496	Test loss: 0.0172
Epoch 237		Train Acc: 0.8456	Train loss: 0.0191	Cos: 0.990	Test Acc: 0.8501	Test loss: 0.0172
Epoch 238		Train Acc: 0.8447	Train loss: 0.0193	Cos: 0.988	Test Acc: 0.8491	Test loss: 0.0171
Epoch 239		Train Acc: 0.8450	Train loss: 0.0181	Cos: 0.989	Test Acc: 0.8492	Test loss: 0.0171
Epoch 240		Train Acc: 0.8369	Train loss: 0.0197	Cos: 0.988	Test Acc: 0.8479	Test loss: 0.0171
Epoch 241		Train Acc: 0.8450	Train loss: 0.0187	Cos: 0.989	Test Acc: 0.8467	Test loss: 0.0171
Epoch 242		Train Acc: 0.8419	Train loss: 0.0193	Cos: 0.986	Test Acc: 0.8487	Test loss: 0.0171
Epoch 243		Train Acc: 0.8506	Train loss: 0.0176	Cos: 0.988	Test Acc: 0.8492	Test loss: 0.0170
Epoch 244		Train Acc: 0.8522	Train loss: 0.0181	Cos: 0.991	Test Acc: 0.8512	Test loss: 0.0169
Epoch 245		Train Acc: 0.8478	Train loss: 0.0189	Cos: 0.991	Test Acc: 0.8548	Test loss: 0.0168
Epoch 246		Train Acc: 0.8564	Train loss: 0.0253	Cos: 0.989	Test Acc: 0.8553	Test loss: 0.0168
Epoch 247		Train Acc: 0.8444	Train loss: 0.0192	Cos: 0.988	Test Acc: 0.8551	Test loss: 0.0168
Epoch 248		Train Acc: 0.8497	Train loss: 0.0189	Cos: 0.991	Test Acc: 0.8553	Test loss: 0.0168
Epoch 249		Train Acc: 0.8569	Train loss: 0.0186	Cos: 0.990	Test Acc: 0.8535	Test loss: 0.0169
Epoch 250		Train Acc: 0.8584	Train loss: 0.0175	Cos: 0.992	Test Acc: 0.8522	Test loss: 0.0169
Epoch 251		Train Acc: 0.8331	Train loss: 0.0196	Cos: 0.989	Test Acc: 0.8520	Test loss: 0.0170
Epoch 252		Train Acc: 0.8506	Train loss: 0.0177	Cos: 0.990	Test Acc: 0.8501	Test loss: 0.0170
Epoch 253		Train Acc: 0.8562	Train loss: 0.0175	Cos: 0.988	Test Acc: 0.8505	Test loss: 0.0171
Epoch 254		Train Acc: 0.8556	Train loss: 0.0180	Cos: 0.990	Test Acc: 0.8519	Test loss: 0.0171
Epoch 255		Train Acc: 0.8253	Train loss: 0.0204	Cos: 0.988	Test Acc: 0.8486	Test loss: 0.0171
Epoch 256		Train Acc: 0.8494	Train loss: 0.0177	Cos: 0.990	Test Acc: 0.8480	Test loss: 0.0172
Epoch 257		Train Acc: 0.8484	Train loss: 0.0182	Cos: 0.986	Test Acc: 0.8476	Test loss: 0.0172
Epoch 258		Train Acc: 0.8431	Train loss: 0.0189	Cos: 0.989	Test Acc: 0.8461	Test loss: 0.0172
Epoch 259		Train Acc: 0.8387	Train loss: 0.0188	Cos: 0.989	Test Acc: 0.8459	Test loss: 0.0172
Epoch 260		Train Acc: 0.8488	Train loss: 0.0181	Cos: 0.985	Test Acc: 0.8467	Test loss: 0.0172
Epoch 261		Train Acc: 0.8375	Train loss: 0.0194	Cos: 0.988	Test Acc: 0.8474	Test loss: 0.0171
Epoch 262		Train Acc: 0.8500	Train loss: 0.0181	Cos: 0.988	Test Acc: 0.8495	Test loss: 0.0171
Epoch 263		Train Acc: 0.8384	Train loss: 0.0195	Cos: 0.988	Test Acc: 0.8515	Test loss: 0.0170
Epoch 264		Train Acc: 0.8494	Train loss: 0.0180	Cos: 0.989	Test Acc: 0.8528	Test loss: 0.0170
Epoch 265		Train Acc: 0.8385	Train loss: 0.0249	Cos: 0.980	Test Acc: 0.8535	Test loss: 0.0170
Epoch 266		Train Acc: 0.8594	Train loss: 0.0181	Cos: 0.982	Test Acc: 0.8529	Test loss: 0.0171
Epoch 267		Train Acc: 0.8403	Train loss: 0.0197	Cos: 0.990	Test Acc: 0.8506	Test loss: 0.0171
Epoch 268		Train Acc: 0.8509	Train loss: 0.0175	Cos: 0.988	Test Acc: 0.8504	Test loss: 0.0171
Epoch 269		Train Acc: 0.8584	Train loss: 0.0179	Cos: 0.987	Test Acc: 0.8526	Test loss: 0.0170
Epoch 270		Train Acc: 0.8444	Train loss: 0.0182	Cos: 0.989	Test Acc: 0.8536	Test loss: 0.0169
Epoch 271		Train Acc: 0.8462	Train loss: 0.0195	Cos: 0.991	Test Acc: 0.8550	Test loss: 0.0167
Epoch 272		Train Acc: 0.8566	Train loss: 0.0174	Cos: 0.989	Test Acc: 0.8574	Test loss: 0.0167
Epoch 273		Train Acc: 0.8491	Train loss: 0.0183	Cos: 0.985	Test Acc: 0.8593	Test loss: 0.0166
Epoch 274		Train Acc: 0.8488	Train loss: 0.0183	Cos: 0.987	Test Acc: 0.8617	Test loss: 0.0165
Epoch 275		Train Acc: 0.8562	Train loss: 0.0186	Cos: 0.985	Test Acc: 0.8628	Test loss: 0.0164
Epoch 276		Train Acc: 0.8534	Train loss: 0.0194	Cos: 0.986	Test Acc: 0.8636	Test loss: 0.0163
Epoch 277		Train Acc: 0.8519	Train loss: 0.0178	Cos: 0.988	Test Acc: 0.8643	Test loss: 0.0163
Epoch 278		Train Acc: 0.8531	Train loss: 0.0182	Cos: 0.989	Test Acc: 0.8640	Test loss: 0.0163
Epoch 279		Train Acc: 0.8631	Train loss: 0.0175	Cos: 0.987	Test Acc: 0.8646	Test loss: 0.0163
Epoch 280		Train Acc: 0.8506	Train loss: 0.0183	Cos: 0.984	Test Acc: 0.8670	Test loss: 0.0162
Epoch 281		Train Acc: 0.8631	Train loss: 0.0177	Cos: 0.986	Test Acc: 0.8697	Test loss: 0.0160
Epoch 282		Train Acc: 0.8522	Train loss: 0.0187	Cos: 0.989	Test Acc: 0.8718	Test loss: 0.0159
Epoch 283		Train Acc: 0.8647	Train loss: 0.0173	Cos: 0.983	Test Acc: 0.8747	Test loss: 0.0158
Epoch 284		Train Acc: 0.8622	Train loss: 0.0248	Cos: 0.986	Test Acc: 0.8745	Test loss: 0.0158
Epoch 285		Train Acc: 0.8744	Train loss: 0.0177	Cos: 0.991	Test Acc: 0.8748	Test loss: 0.0157
Epoch 286		Train Acc: 0.8506	Train loss: 0.0191	Cos: 0.986	Test Acc: 0.8743	Test loss: 0.0158
Epoch 287		Train Acc: 0.8650	Train loss: 0.0186	Cos: 0.991	Test Acc: 0.8756	Test loss: 0.0158
Epoch 288		Train Acc: 0.8712	Train loss: 0.0167	Cos: 0.991	Test Acc: 0.8748	Test loss: 0.0159
Epoch 289		Train Acc: 0.8619	Train loss: 0.0187	Cos: 0.988	Test Acc: 0.8753	Test loss: 0.0160
Epoch 290		Train Acc: 0.8719	Train loss: 0.0176	Cos: 0.989	Test Acc: 0.8750	Test loss: 0.0161
Epoch 291		Train Acc: 0.8666	Train loss: 0.0171	Cos: 0.991	Test Acc: 0.8756	Test loss: 0.0162
Epoch 292		Train Acc: 0.8544	Train loss: 0.0180	Cos: 0.991	Test Acc: 0.8760	Test loss: 0.0163
Epoch 293		Train Acc: 0.8544	Train loss: 0.0182	Cos: 0.990	Test Acc: 0.8755	Test loss: 0.0163
Epoch 294		Train Acc: 0.8700	Train loss: 0.0164	Cos: 0.990	Test Acc: 0.8771	Test loss: 0.0163
Epoch 295		Train Acc: 0.8591	Train loss: 0.0189	Cos: 0.989	Test Acc: 0.8759	Test loss: 0.0163
Epoch 296		Train Acc: 0.8691	Train loss: 0.0170	Cos: 0.990	Test Acc: 0.8760	Test loss: 0.0164
Epoch 297		Train Acc: 0.8591	Train loss: 0.0172	Cos: 0.986	Test Acc: 0.8761	Test loss: 0.0165
Epoch 298		Train Acc: 0.8575	Train loss: 0.0177	Cos: 0.989	Test Acc: 0.8759	Test loss: 0.0165
Epoch 299		Train Acc: 0.8619	Train loss: 0.0187	Cos: 0.988	Test Acc: 0.8750	Test loss: 0.0166
Epoch 300		Train Acc: 0.8725	Train loss: 0.0175	Cos: 0.984	Test Acc: 0.8763	Test loss: 0.0166
Epoch 301		Train Acc: 0.8609	Train loss: 0.0190	Cos: 0.984	Test Acc: 0.8781	Test loss: 0.0165
Epoch 302		Train Acc: 0.8681	Train loss: 0.0185	Cos: 0.988	Test Acc: 0.8790	Test loss: 0.0165
Epoch 303		Train Acc: 0.8640	Train loss: 0.0278	Cos: 0.983	Test Acc: 0.8793	Test loss: 0.0166
Epoch 304		Train Acc: 0.8578	Train loss: 0.0190	Cos: 0.985	Test Acc: 0.8794	Test loss: 0.0168
Epoch 305		Train Acc: 0.8659	Train loss: 0.0183	Cos: 0.987	Test Acc: 0.8781	Test loss: 0.0170
Epoch 306		Train Acc: 0.8700	Train loss: 0.0185	Cos: 0.989	Test Acc: 0.8768	Test loss: 0.0171
Epoch 307		Train Acc: 0.8672	Train loss: 0.0185	Cos: 0.990	Test Acc: 0.8740	Test loss: 0.0172
Epoch 308		Train Acc: 0.8641	Train loss: 0.0189	Cos: 0.987	Test Acc: 0.8723	Test loss: 0.0173
Epoch 309		Train Acc: 0.8531	Train loss: 0.0193	Cos: 0.987	Test Acc: 0.8731	Test loss: 0.0174
Epoch 310		Train Acc: 0.8703	Train loss: 0.0177	Cos: 0.987	Test Acc: 0.8727	Test loss: 0.0175
Epoch 311		Train Acc: 0.8597	Train loss: 0.0196	Cos: 0.984	Test Acc: 0.8724	Test loss: 0.0177
Epoch 312		Train Acc: 0.8606	Train loss: 0.0199	Cos: 0.983	Test Acc: 0.8710	Test loss: 0.0176
Epoch 313		Train Acc: 0.8644	Train loss: 0.0195	Cos: 0.988	Test Acc: 0.8678	Test loss: 0.0176
Epoch 314		Train Acc: 0.8666	Train loss: 0.0187	Cos: 0.986	Test Acc: 0.8692	Test loss: 0.0177
Epoch 315		Train Acc: 0.8628	Train loss: 0.0197	Cos: 0.988	Test Acc: 0.8674	Test loss: 0.0179
Epoch 316		Train Acc: 0.8628	Train loss: 0.0177	Cos: 0.988	Test Acc: 0.8671	Test loss: 0.0180
Epoch 317		Train Acc: 0.8556	Train loss: 0.0200	Cos: 0.984	Test Acc: 0.8682	Test loss: 0.0178
Epoch 318		Train Acc: 0.8688	Train loss: 0.0181	Cos: 0.985	Test Acc: 0.8726	Test loss: 0.0176
Epoch 319		Train Acc: 0.8634	Train loss: 0.0197	Cos: 0.987	Test Acc: 0.8748	Test loss: 0.0177
Epoch 320		Train Acc: 0.8662	Train loss: 0.0200	Cos: 0.986	Test Acc: 0.8742	Test loss: 0.0180
Epoch 321		Train Acc: 0.8612	Train loss: 0.0204	Cos: 0.982	Test Acc: 0.8746	Test loss: 0.0179
Epoch 322		Train Acc: 0.8735	Train loss: 0.0268	Cos: 0.982	Test Acc: 0.8746	Test loss: 0.0179
Epoch 323		Train Acc: 0.8628	Train loss: 0.0194	Cos: 0.988	Test Acc: 0.8729	Test loss: 0.0181
Epoch 324		Train Acc: 0.8675	Train loss: 0.0197	Cos: 0.986	Test Acc: 0.8715	Test loss: 0.0181
Epoch 325		Train Acc: 0.8612	Train loss: 0.0202	Cos: 0.985	Test Acc: 0.8744	Test loss: 0.0181
Epoch 326		Train Acc: 0.8694	Train loss: 0.0198	Cos: 0.989	Test Acc: 0.8746	Test loss: 0.0182
Epoch 327		Train Acc: 0.8681	Train loss: 0.0173	Cos: 0.990	Test Acc: 0.8758	Test loss: 0.0185
Epoch 328		Train Acc: 0.8644	Train loss: 0.0207	Cos: 0.984	Test Acc: 0.8758	Test loss: 0.0187
Epoch 329		Train Acc: 0.8806	Train loss: 0.0180	Cos: 0.984	Test Acc: 0.8715	Test loss: 0.0190
Epoch 330		Train Acc: 0.8712	Train loss: 0.0213	Cos: 0.987	Test Acc: 0.8642	Test loss: 0.0197
Epoch 331		Train Acc: 0.8519	Train loss: 0.0212	Cos: 0.977	Test Acc: 0.8617	Test loss: 0.0200
Epoch 332		Train Acc: 0.8544	Train loss: 0.0211	Cos: 0.978	Test Acc: 0.8672	Test loss: 0.0198
Epoch 333		Train Acc: 0.8569	Train loss: 0.0224	Cos: 0.984	Test Acc: 0.8682	Test loss: 0.0201
Epoch 334		Train Acc: 0.8531	Train loss: 0.0228	Cos: 0.983	Test Acc: 0.8703	Test loss: 0.0206
Epoch 335		Train Acc: 0.8591	Train loss: 0.0237	Cos: 0.984	Test Acc: 0.8667	Test loss: 0.0220
Epoch 336		Train Acc: 0.8641	Train loss: 0.0220	Cos: 0.976	Test Acc: 0.8648	Test loss: 0.0222
Epoch 337		Train Acc: 0.8616	Train loss: 0.0226	Cos: 0.980	Test Acc: 0.8654	Test loss: 0.0218
Epoch 338		Train Acc: 0.8528	Train loss: 0.0254	Cos: 0.986	Test Acc: 0.8608	Test loss: 0.0227
Epoch 339		Train Acc: 0.8512	Train loss: 0.0247	Cos: 0.973	Test Acc: 0.8644	Test loss: 0.0229
Epoch 340		Train Acc: 0.8591	Train loss: 0.0261	Cos: 0.985	Test Acc: 0.8665	Test loss: 0.0231
Epoch 341		Train Acc: 0.8513	Train loss: 0.0372	Cos: 0.981	Test Acc: 0.8659	Test loss: 0.0246
Epoch 342		Train Acc: 0.8459	Train loss: 0.0292	Cos: 0.979	Test Acc: 0.8645	Test loss: 0.0261
Epoch 343		Train Acc: 0.8459	Train loss: 0.0299	Cos: 0.974	Test Acc: 0.8609	Test loss: 0.0267
Epoch 344		Train Acc: 0.8544	Train loss: 0.0271	Cos: 0.986	Test Acc: 0.8483	Test loss: 0.0292
Epoch 345		Train Acc: 0.8378	Train loss: 0.0319	Cos: 0.972	Test Acc: 0.8604	Test loss: 0.0292
Epoch 346		Train Acc: 0.8397	Train loss: 0.0286	Cos: 0.981	Test Acc: 0.8695	Test loss: 0.0302
Epoch 347		Train Acc: 0.8634	Train loss: 0.0315	Cos: 0.976	Test Acc: 0.8657	Test loss: 0.0325
Epoch 348		Train Acc: 0.8609	Train loss: 0.0374	Cos: 0.960	Test Acc: 0.8623	Test loss: 0.0318
Epoch 349		Train Acc: 0.8531	Train loss: 0.0331	Cos: 0.987	Test Acc: 0.8490	Test loss: 0.0344
Epoch 350		Train Acc: 0.8456	Train loss: 0.0332	Cos: 0.977	Test Acc: 0.8467	Test loss: 0.0357
Epoch 351		Train Acc: 0.8425	Train loss: 0.0396	Cos: 0.973	Test Acc: 0.8626	Test loss: 0.0345
Epoch 352		Train Acc: 0.8494	Train loss: 0.0389	Cos: 0.981	Test Acc: 0.8647	Test loss: 0.0371
Epoch 353		Train Acc: 0.8528	Train loss: 0.0397	Cos: 0.977	Test Acc: 0.8611	Test loss: 0.0388
Epoch 354		Train Acc: 0.8528	Train loss: 0.0427	Cos: 0.984	Test Acc: 0.8622	Test loss: 0.0391
Epoch 355		Train Acc: 0.8481	Train loss: 0.0390	Cos: 0.984	Test Acc: 0.8658	Test loss: 0.0406
Epoch 356		Train Acc: 0.8534	Train loss: 0.0455	Cos: 0.980	Test Acc: 0.8685	Test loss: 0.0436
Epoch 357		Train Acc: 0.8581	Train loss: 0.0413	Cos: 0.981	Test Acc: 0.8727	Test loss: 0.0468
Epoch 358		Train Acc: 0.8581	Train loss: 0.0517	Cos: 0.981	Test Acc: 0.8725	Test loss: 0.0491
Epoch 359		Train Acc: 0.8619	Train loss: 0.0525	Cos: 0.979	Test Acc: 0.8682	Test loss: 0.0511
Epoch 360		Train Acc: 0.8579	Train loss: 0.0706	Cos: 0.968	Test Acc: 0.8645	Test loss: 0.0573
Epoch 361		Train Acc: 0.8475	Train loss: 0.0626	Cos: 0.977	Test Acc: 0.8593	Test loss: 0.0618
Epoch 362		Train Acc: 0.8494	Train loss: 0.0651	Cos: 0.979	Test Acc: 0.8614	Test loss: 0.0635
Epoch 363		Train Acc: 0.8481	Train loss: 0.0689	Cos: 0.976	Test Acc: 0.8643	Test loss: 0.0724
Epoch 364		Train Acc: 0.8556	Train loss: 0.0779	Cos: 0.965	Test Acc: 0.8535	Test loss: 0.0815
Epoch 365		Train Acc: 0.8556	Train loss: 0.0773	Cos: 0.959	Test Acc: 0.8390	Test loss: 0.0887
Epoch 366		Train Acc: 0.8394	Train loss: 0.0867	Cos: 0.973	Test Acc: 0.8424	Test loss: 0.0955
Epoch 367		Train Acc: 0.8366	Train loss: 0.0904	Cos: 0.978	Test Acc: 0.8456	Test loss: 0.1175
Epoch 368		Train Acc: 0.8225	Train loss: 0.1196	Cos: 0.953	Test Acc: 0.8523	Test loss: 0.1230
Epoch 369		Train Acc: 0.8369	Train loss: 0.1332	Cos: 0.927	Test Acc: 0.8522	Test loss: 0.1572
Epoch 370		Train Acc: 0.8356	Train loss: 0.1677	Cos: 0.904	Test Acc: 0.8433	Test loss: 0.1756
Epoch 371		Train Acc: 0.8453	Train loss: 0.1847	Cos: 0.942	Test Acc: 0.8578	Test loss: 0.1806
Epoch 372		Train Acc: 0.8553	Train loss: 0.1831	Cos: 0.978	Test Acc: 0.8504	Test loss: 0.2517
Epoch 373		Train Acc: 0.8375	Train loss: 0.2619	Cos: 0.925	Test Acc: 0.8542	Test loss: 0.2631
Epoch 374		Train Acc: 0.8394	Train loss: 0.2747	Cos: 0.914	Test Acc: 0.8692	Test loss: 0.2993
Epoch 375		Train Acc: 0.8566	Train loss: 0.3215	Cos: 0.937	Test Acc: 0.8087	Test loss: 0.5267
Epoch 376		Train Acc: 0.8047	Train loss: 0.5488	Cos: 0.750	Test Acc: 0.6994	Test loss: 1.8368
Epoch 377		Train Acc: 0.6875	Train loss: 1.8747	Cos: 0.528	Test Acc: 0.6366	Test loss: 2.1708
Epoch 378		Train Acc: 0.6212	Train loss: 2.2560	Cos: 0.795	Test Acc: 0.5152	Test loss: 3.4873
Epoch 379		Train Acc: 0.4931	Train loss: 4.9824	Cos: 0.389	Test Acc: 0.1703	Test loss: 24.2864
Epoch 380		Train Acc: 0.1762	Train loss: 23.3975	Cos: 0.091	Test Acc: 0.1740	Test loss: 0.6457
Epoch 381		Train Acc: 0.1616	Train loss: 0.6748	Cos: 0.997	Test Acc: 0.0960	Test loss: 0.1866
Epoch 382		Train Acc: 0.0934	Train loss: 0.1898	Cos: 0.998	Test Acc: 0.1041	Test loss: 0.1122
Epoch 383		Train Acc: 0.1047	Train loss: 0.1140	Cos: 0.998	Test Acc: 0.1793	Test loss: 0.1294
Epoch 384		Train Acc: 0.1778	Train loss: 0.1262	Cos: 0.998	Test Acc: 0.1051	Test loss: 0.1248
Epoch 385		Train Acc: 0.0975	Train loss: 0.1258	Cos: 0.999	Test Acc: 0.1029	Test loss: 0.1241
Epoch 386		Train Acc: 0.1147	Train loss: 0.1219	Cos: 0.999	Test Acc: 0.0958	Test loss: 0.1195
Epoch 387		Train Acc: 0.0956	Train loss: 0.1197	Cos: 0.999	Test Acc: 0.0867	Test loss: 0.1108
Epoch 388		Train Acc: 0.0894	Train loss: 0.1122	Cos: 0.997	Test Acc: 0.0888	Test loss: 0.1507
Epoch 389		Train Acc: 0.0862	Train loss: 0.1465	Cos: 0.993	Test Acc: 0.0958	Test loss: 0.1036
Epoch 390		Train Acc: 0.1044	Train loss: 0.1023	Cos: 0.999	Test Acc: 0.0958	Test loss: 0.0945
Epoch 391		Train Acc: 0.1028	Train loss: 0.0940	Cos: 0.999	Test Acc: 0.0958	Test loss: 0.0852
Epoch 392		Train Acc: 0.0978	Train loss: 0.0852	Cos: 1.000	Test Acc: 0.0958	Test loss: 0.0788
Epoch 393		Train Acc: 0.0988	Train loss: 0.0791	Cos: 1.000	Test Acc: 0.0980	Test loss: 0.0752
Epoch 394		Train Acc: 0.0906	Train loss: 0.0749	Cos: 1.000	Test Acc: 0.1028	Test loss: 0.0739
Epoch 395		Train Acc: 0.1119	Train loss: 0.0734	Cos: 1.000	Test Acc: 0.1027	Test loss: 0.0733
Epoch 396		Train Acc: 0.1041	Train loss: 0.0731	Cos: 1.000	Test Acc: 0.1010	Test loss: 0.0732
Epoch 397		Train Acc: 0.0969	Train loss: 0.0729	Cos: 1.000	Test Acc: 0.1010	Test loss: 0.0731
Epoch 398		Train Acc: 0.0955	Train loss: 0.0997	Cos: 1.000	Test Acc: 0.1010	Test loss: 0.0730
Epoch 399		Train Acc: 0.1037	Train loss: 0.0730	Cos: 1.000	Test Acc: 0.1010	Test loss: 0.0729
Epoch 400		Train Acc: 0.1050	Train loss: 0.0726	Cos: 1.000	Test Acc: 0.1010	Test loss: 0.0729
Epoch 401		Train Acc: 0.0950	Train loss: 0.0727	Cos: 1.000	Test Acc: 0.1010	Test loss: 0.0728
Epoch 402		Train Acc: 0.0953	Train loss: 0.0726	Cos: 1.000	Test Acc: 0.1010	Test loss: 0.0727
Epoch 403		Train Acc: 0.0984	Train loss: 0.0726	Cos: 1.000	Test Acc: 0.1010	Test loss: 0.0726
Epoch 404		Train Acc: 0.1062	Train loss: 0.0723	Cos: 1.000	Test Acc: 0.1010	Test loss: 0.0726
Epoch 405		Train Acc: 0.1031	Train loss: 0.0725	Cos: 1.000	Test Acc: 0.1010	Test loss: 0.0725
Epoch 406		Train Acc: 0.1022	Train loss: 0.0724	Cos: 1.000	Test Acc: 0.1010	Test loss: 0.0725
Epoch 407		Train Acc: 0.1019	Train loss: 0.0723	Cos: 1.000	Test Acc: 0.1010	Test loss: 0.0725
Epoch 408		Train Acc: 0.1037	Train loss: 0.0723	Cos: 1.000	Test Acc: 0.1010	Test loss: 0.0725
Epoch 409		Train Acc: 0.1028	Train loss: 0.0723	Cos: 1.000	Test Acc: 0.1010	Test loss: 0.0724
Epoch 410		Train Acc: 0.1081	Train loss: 0.0722	Cos: 1.000	Test Acc: 0.1010	Test loss: 0.0724
Epoch 411		Train Acc: 0.1009	Train loss: 0.0723	Cos: 1.000	Test Acc: 0.1010	Test loss: 0.0724
Epoch 412		Train Acc: 0.0887	Train loss: 0.0722	Cos: 1.000	Test Acc: 0.1010	Test loss: 0.0724
Epoch 413		Train Acc: 0.1069	Train loss: 0.0722	Cos: 1.000	Test Acc: 0.1010	Test loss: 0.0723
Epoch 414		Train Acc: 0.1031	Train loss: 0.0723	Cos: 1.000	Test Acc: 0.1010	Test loss: 0.0723
Epoch 415		Train Acc: 0.0966	Train loss: 0.0723	Cos: 1.000	Test Acc: 0.1010	Test loss: 0.0723
Epoch 416		Train Acc: 0.1131	Train loss: 0.0722	Cos: 1.000	Test Acc: 0.1010	Test loss: 0.0723
Epoch 417		Train Acc: 0.1065	Train loss: 0.0986	Cos: 1.000	Test Acc: 0.1010	Test loss: 0.0723
Epoch 418		Train Acc: 0.1053	Train loss: 0.0721	Cos: 1.000	Test Acc: 0.1010	Test loss: 0.0723
Epoch 419		Train Acc: 0.0981	Train loss: 0.0722	Cos: 1.000	Test Acc: 0.1010	Test loss: 0.0723
Epoch 420		Train Acc: 0.1066	Train loss: 0.0721	Cos: 1.000	Test Acc: 0.1010	Test loss: 0.0723
Epoch 421		Train Acc: 0.1053	Train loss: 0.0721	Cos: 1.000	Test Acc: 0.1010	Test loss: 0.0723
Epoch 422		Train Acc: 0.0953	Train loss: 0.0721	Cos: 1.000	Test Acc: 0.0980	Test loss: 0.0723
Epoch 423		Train Acc: 0.0925	Train loss: 0.0722	Cos: 1.000	Test Acc: 0.0980	Test loss: 0.0723
Epoch 424		Train Acc: 0.1059	Train loss: 0.0721	Cos: 1.000	Test Acc: 0.0980	Test loss: 0.0723
Epoch 425		Train Acc: 0.0928	Train loss: 0.0721	Cos: 1.000	Test Acc: 0.0980	Test loss: 0.0723
Epoch 426		Train Acc: 0.1028	Train loss: 0.0721	Cos: 1.000	Test Acc: 0.0980	Test loss: 0.0723
