seed: 42, epochs: 2000, algorithm: FedSGD, optimizer: SGD, momentum: 0.9, weight_decay: 0.0005, num_clients: 100, batch_size: 16, learning_rate: 0.05, model: simplecnn, dataset: MNIST, distribution: iid, im_iid_gamma: 0.01, tail_cls_from: 4, dirichlet_alpha: 0.5, cache_partition: False, gpu_idx: [1], num_workers: 0, record_time: False, num_adv: 20, attack: Mimic, defense: SimpleClustering, attack_params: {'choice': 0}, defense_params: None, benchmark: False, num_training_sample: 60000, num_channels: 1, num_classes: 10, mean: (0.1307,), std: (0.3081,), device: cuda:1, output: ./logs/FedSGD/MNIST_simplecnn/iid/MNIST_simplecnn_iid_Mimic_SimpleClustering_2000_100_0.05_FedSGD.txt

Started on Mon Jan 26 01:06:39 2026
Generating new indices
Doing iid partition
iid partition finished
Data partitioned
Clients and server are initialized
Starting Training...
Epoch 0    Train Acc: 0.1150  Train loss: 0.1438  Cos: nan  L2: 0.0944  Test Acc: 0.0980	Test loss: 0.1426
Epoch 21   Train Acc: 0.5112  Train loss: 0.0958  Cos: 0.941  L2: 0.4268  Test Acc: 0.5189	Test loss: 0.0849
Epoch 22   Train Acc: 0.4863  Train loss: 0.0891  Cos: 0.916  L2: 0.4157  Test Acc: 0.5987	Test loss: 0.0723
Epoch 23   Train Acc: 0.5981  Train loss: 0.0714  Cos: 0.946  L2: 0.4177  Test Acc: 0.6353	Test loss: 0.0628
Epoch 24   Train Acc: 0.6400  Train loss: 0.0621  Cos: 0.945  L2: 0.3953  Test Acc: 0.5986	Test loss: 0.0688
Epoch 25   Train Acc: 0.5894  Train loss: 0.0703  Cos: 0.820  L2: 0.3998  Test Acc: 0.5972	Test loss: 0.0715
Epoch 26   Train Acc: 0.5962  Train loss: 0.0713  Cos: 0.721  L2: 0.4421  Test Acc: 0.5718	Test loss: 0.0836
Epoch 27   Train Acc: 0.5669  Train loss: 0.0849  Cos: 0.791  L2: 0.4186  Test Acc: 0.6509	Test loss: 0.0699
Epoch 28   Train Acc: 0.6356  Train loss: 0.0724  Cos: 0.817  L2: 0.4600  Test Acc: 0.7382	Test loss: 0.0513
Epoch 29   Train Acc: 0.7169  Train loss: 0.0554  Cos: 0.865  L2: 0.4650  Test Acc: 0.7767	Test loss: 0.0485
Epoch 30   Train Acc: 0.7788  Train loss: 0.0500  Cos: 0.954  L2: 0.4375  Test Acc: 0.7046	Test loss: 0.0568
Epoch 31   Train Acc: 0.6987  Train loss: 0.0568  Cos: 0.901  L2: 0.4053  Test Acc: 0.6652	Test loss: 0.0609
Epoch 32   Train Acc: 0.6594  Train loss: 0.0608  Cos: 0.904  L2: 0.3796  Test Acc: 0.6806	Test loss: 0.0580
Epoch 33   Train Acc: 0.6775  Train loss: 0.0573  Cos: 0.855  L2: 0.3733  Test Acc: 0.7452	Test loss: 0.0494
Epoch 34   Train Acc: 0.7331  Train loss: 0.0497  Cos: 0.954  L2: 0.3704  Test Acc: 0.7572	Test loss: 0.0469
Epoch 35   Train Acc: 0.7538  Train loss: 0.0496  Cos: 0.934  L2: 0.3614  Test Acc: 0.7475	Test loss: 0.0472
Epoch 36   Train Acc: 0.7569  Train loss: 0.0483  Cos: 0.911  L2: 0.3424  Test Acc: 0.7574	Test loss: 0.0487
Epoch 37   Train Acc: 0.7755  Train loss: 0.1049  Cos: 0.813  L2: 0.3450  Test Acc: 0.8018	Test loss: 0.0406
Epoch 38   Train Acc: 0.7969  Train loss: 0.0401  Cos: 0.892  L2: 0.3837  Test Acc: 0.8235	Test loss: 0.0352
Epoch 39   Train Acc: 0.8144  Train loss: 0.0369  Cos: 0.969  L2: 0.3446  Test Acc: 0.7782	Test loss: 0.0413
Epoch 40   Train Acc: 0.7769  Train loss: 0.0417  Cos: 0.898  L2: 0.3154  Test Acc: 0.7934	Test loss: 0.0416
Epoch 41   Train Acc: 0.7950  Train loss: 0.0426  Cos: 0.783  L2: 0.3148  Test Acc: 0.8118	Test loss: 0.0391
Epoch 42   Train Acc: 0.8156  Train loss: 0.0373  Cos: 0.896  L2: 0.3321  Test Acc: 0.7905	Test loss: 0.0446
Epoch 43   Train Acc: 0.7869  Train loss: 0.0442  Cos: 0.819  L2: 0.3465  Test Acc: 0.7732	Test loss: 0.0535
Epoch 44   Train Acc: 0.7588  Train loss: 0.0550  Cos: 0.821  L2: 0.3207  Test Acc: 0.7629	Test loss: 0.0643
Epoch 45   Train Acc: 0.7656  Train loss: 0.0674  Cos: 0.697  L2: 0.3457  Test Acc: 0.8268	Test loss: 0.0463
Epoch 46   Train Acc: 0.8250  Train loss: 0.0502  Cos: 0.641  L2: 0.4679  Test Acc: 0.8163	Test loss: 0.0414
Epoch 47   Train Acc: 0.7944  Train loss: 0.0459  Cos: 0.948  L2: 0.4017  Test Acc: 0.7590	Test loss: 0.0503
Epoch 48   Train Acc: 0.7600  Train loss: 0.0508  Cos: 0.804  L2: 0.4280  Test Acc: 0.7818	Test loss: 0.0426
Epoch 49   Train Acc: 0.7531  Train loss: 0.0469  Cos: 0.943  L2: 0.3685  Test Acc: 0.7088	Test loss: 0.0542
Epoch 50   Train Acc: 0.6963  Train loss: 0.0567  Cos: 0.859  L2: 0.3212  Test Acc: 0.7204	Test loss: 0.0513
Epoch 51   Train Acc: 0.7200  Train loss: 0.0531  Cos: 0.888  L2: 0.3265  Test Acc: 0.7836	Test loss: 0.0419
Epoch 52   Train Acc: 0.7725  Train loss: 0.0427  Cos: 0.950  L2: 0.3390  Test Acc: 0.7928	Test loss: 0.0397
Epoch 53   Train Acc: 0.7725  Train loss: 0.0418  Cos: 0.944  L2: 0.3324  Test Acc: 0.7588	Test loss: 0.0463
Epoch 54   Train Acc: 0.7319  Train loss: 0.0484  Cos: 0.950  L2: 0.2982  Test Acc: 0.7221	Test loss: 0.0581
Epoch 55   Train Acc: 0.7181  Train loss: 0.0568  Cos: 0.758  L2: 0.3005  Test Acc: 0.7915	Test loss: 0.0494
Epoch 56   Train Acc: 0.7712  Train loss: 0.0506  Cos: 0.585  L2: 0.4710  Test Acc: 0.7939	Test loss: 0.0427
Epoch 57   Train Acc: 0.7919  Train loss: 0.0415  Cos: 0.934  L2: 0.4319  Test Acc: 0.6500	Test loss: 0.0877
Epoch 58   Train Acc: 0.6488  Train loss: 0.0910  Cos: 0.722  L2: 0.4245  Test Acc: 0.7125	Test loss: 0.0652
Epoch 59   Train Acc: 0.7113  Train loss: 0.0631  Cos: 0.994  L2: 0.3822  Test Acc: 0.7317	Test loss: 0.0582
Epoch 60   Train Acc: 0.7269  Train loss: 0.0568  Cos: 0.883  L2: 0.3838  Test Acc: 0.7869	Test loss: 0.0426
Epoch 61   Train Acc: 0.7837  Train loss: 0.0451  Cos: 0.902  L2: 0.4281  Test Acc: 0.8018	Test loss: 0.0385
Epoch 62   Train Acc: 0.8137  Train loss: 0.0381  Cos: 0.878  L2: 0.4552  Test Acc: 0.6790	Test loss: 0.0607
Epoch 63   Train Acc: 0.6787  Train loss: 0.0603  Cos: 0.721  L2: 0.3843  Test Acc: 0.7405	Test loss: 0.0466
Epoch 64   Train Acc: 0.7550  Train loss: 0.0471  Cos: 0.913  L2: 0.3786  Test Acc: 0.8238	Test loss: 0.0344
Epoch 65   Train Acc: 0.8256  Train loss: 0.0324  Cos: 0.898  L2: 0.3702  Test Acc: 0.8500	Test loss: 0.0299
Epoch 66   Train Acc: 0.8175  Train loss: 0.0344  Cos: 0.900  L2: 0.3564  Test Acc: 0.8609	Test loss: 0.0286
Epoch 67   Train Acc: 0.8519  Train loss: 0.0323  Cos: 0.949  L2: 0.3379  Test Acc: 0.8680	Test loss: 0.0288
Epoch 68   Train Acc: 0.8644  Train loss: 0.0284  Cos: 0.910  L2: 0.3270  Test Acc: 0.8627	Test loss: 0.0310
Epoch 69   Train Acc: 0.8581  Train loss: 0.0322  Cos: 0.931  L2: 0.3168  Test Acc: 0.8503	Test loss: 0.0355
Epoch 70   Train Acc: 0.8344  Train loss: 0.0401  Cos: 0.911  L2: 0.2881  Test Acc: 0.8403	Test loss: 0.0384
Epoch 71   Train Acc: 0.8187  Train loss: 0.0433  Cos: 0.914  L2: 0.2682  Test Acc: 0.8426	Test loss: 0.0408
Epoch 72   Train Acc: 0.8425  Train loss: 0.0430  Cos: 0.491  L2: 0.3796  Test Acc: 0.8814	Test loss: 0.0288
Epoch 73   Train Acc: 0.8588  Train loss: 0.0341  Cos: 0.949  L2: 0.3700  Test Acc: 0.8652	Test loss: 0.0324
Epoch 74   Train Acc: 0.8394  Train loss: 0.0400  Cos: 0.775  L2: 0.3410  Test Acc: 0.8531	Test loss: 0.0350
Epoch 75   Train Acc: 0.8287  Train loss: 0.1025  Cos: 0.947  L2: 0.2999  Test Acc: 0.8321	Test loss: 0.0396
Epoch 76   Train Acc: 0.8131  Train loss: 0.0468  Cos: 0.796  L2: 0.3034  Test Acc: 0.8390	Test loss: 0.0381
Epoch 77   Train Acc: 0.8319  Train loss: 0.0445  Cos: 0.869  L2: 0.3270  Test Acc: 0.8341	Test loss: 0.0425
Epoch 78   Train Acc: 0.8344  Train loss: 0.0417  Cos: 0.929  L2: 0.3128  Test Acc: 0.8251	Test loss: 0.0484
Epoch 79   Train Acc: 0.8256  Train loss: 0.0469  Cos: 0.563  L2: 0.3875  Test Acc: 0.8308	Test loss: 0.0410
Epoch 80   Train Acc: 0.8237  Train loss: 0.0437  Cos: 0.841  L2: 0.3568  Test Acc: 0.7985	Test loss: 0.0465
Epoch 81   Train Acc: 0.8000  Train loss: 0.0457  Cos: 0.679  L2: 0.3702  Test Acc: 0.8487	Test loss: 0.0346
Epoch 82   Train Acc: 0.8425  Train loss: 0.0389  Cos: 0.862  L2: 0.3997  Test Acc: 0.8685	Test loss: 0.0310
Epoch 83   Train Acc: 0.8744  Train loss: 0.0269  Cos: 0.997  L2: 0.3586  Test Acc: 0.8384	Test loss: 0.0398
Epoch 84   Train Acc: 0.8119  Train loss: 0.0449  Cos: 0.966  L2: 0.3172  Test Acc: 0.8087	Test loss: 0.0482
Epoch 85   Train Acc: 0.7881  Train loss: 0.0509  Cos: 0.792  L2: 0.3344  Test Acc: 0.8097	Test loss: 0.0453
Epoch 86   Train Acc: 0.7769  Train loss: 0.0513  Cos: 0.825  L2: 0.3641  Test Acc: 0.7988	Test loss: 0.0443
Epoch 87   Train Acc: 0.7863  Train loss: 0.0496  Cos: 0.914  L2: 0.3124  Test Acc: 0.7409	Test loss: 0.0540
Epoch 88   Train Acc: 0.7269  Train loss: 0.0602  Cos: 0.919  L2: 0.3040  Test Acc: 0.6961	Test loss: 0.0638
Epoch 89   Train Acc: 0.6981  Train loss: 0.0602  Cos: 0.694  L2: 0.3454  Test Acc: 0.7725	Test loss: 0.0458
Epoch 90   Train Acc: 0.7588  Train loss: 0.0480  Cos: 0.873  L2: 0.4098  Test Acc: 0.7892	Test loss: 0.0409
Epoch 91   Train Acc: 0.7975  Train loss: 0.0406  Cos: 0.961  L2: 0.3905  Test Acc: 0.7958	Test loss: 0.0398
Epoch 92   Train Acc: 0.7919  Train loss: 0.0385  Cos: 0.910  L2: 0.3912  Test Acc: 0.8178	Test loss: 0.0351
Epoch 93   Train Acc: 0.8056  Train loss: 0.0375  Cos: 0.999  L2: 0.3540  Test Acc: 0.8141	Test loss: 0.0366
Epoch 94   Train Acc: 0.7987  Train loss: 0.0384  Cos: 0.978  L2: 0.3155  Test Acc: 0.7952	Test loss: 0.0414
Epoch 95   Train Acc: 0.8019  Train loss: 0.0423  Cos: 0.918  L2: 0.3086  Test Acc: 0.7869	Test loss: 0.0455
Epoch 96   Train Acc: 0.7794  Train loss: 0.0489  Cos: 0.762  L2: 0.3157  Test Acc: 0.8046	Test loss: 0.0428
Epoch 97   Train Acc: 0.8063  Train loss: 0.0423  Cos: 0.634  L2: 0.4056  Test Acc: 0.8509	Test loss: 0.0317
Epoch 98   Train Acc: 0.8675  Train loss: 0.0302  Cos: 0.986  L2: 0.3748  Test Acc: 0.8257	Test loss: 0.0374
Epoch 99   Train Acc: 0.7969  Train loss: 0.0435  Cos: 0.796  L2: 0.3540  Test Acc: 0.7951	Test loss: 0.0440
Epoch 100  Train Acc: 0.7681  Train loss: 0.0495  Cos: 0.957  L2: 0.3323  Test Acc: 0.7680	Test loss: 0.0501
Epoch 101  Train Acc: 0.7600  Train loss: 0.0508  Cos: 0.746  L2: 0.3558  Test Acc: 0.7973	Test loss: 0.0418
Epoch 102  Train Acc: 0.7831  Train loss: 0.0453  Cos: 0.838  L2: 0.3944  Test Acc: 0.8032	Test loss: 0.0394
Epoch 103  Train Acc: 0.7869  Train loss: 0.0424  Cos: 0.883  L2: 0.3955  Test Acc: 0.8007	Test loss: 0.0390
Epoch 104  Train Acc: 0.8087  Train loss: 0.0381  Cos: 0.927  L2: 0.3887  Test Acc: 0.7606	Test loss: 0.0501
Epoch 105  Train Acc: 0.7431  Train loss: 0.0537  Cos: 0.926  L2: 0.3538  Test Acc: 0.7583	Test loss: 0.0524
Epoch 106  Train Acc: 0.7700  Train loss: 0.0525  Cos: 0.868  L2: 0.3616  Test Acc: 0.7871	Test loss: 0.0428
Epoch 107  Train Acc: 0.7844  Train loss: 0.0448  Cos: 0.876  L2: 0.3436  Test Acc: 0.8271	Test loss: 0.0344
Epoch 108  Train Acc: 0.8156  Train loss: 0.0343  Cos: 0.828  L2: 0.3431  Test Acc: 0.8486	Test loss: 0.0297
Epoch 109  Train Acc: 0.8350  Train loss: 0.0328  Cos: 0.926  L2: 0.3227  Test Acc: 0.8416	Test loss: 0.0315
Epoch 110  Train Acc: 0.8306  Train loss: 0.0343  Cos: 0.833  L2: 0.3571  Test Acc: 0.8310	Test loss: 0.0340
Epoch 111  Train Acc: 0.8100  Train loss: 0.0359  Cos: 0.788  L2: 0.3379  Test Acc: 0.8409	Test loss: 0.0311
Epoch 112  Train Acc: 0.8369  Train loss: 0.0331  Cos: 0.938  L2: 0.3408  Test Acc: 0.8167	Test loss: 0.0370
Epoch 113  Train Acc: 0.8230  Train loss: 0.0986  Cos: 0.963  L2: 0.3278  Test Acc: 0.7252	Test loss: 0.0580
Epoch 114  Train Acc: 0.7212  Train loss: 0.0632  Cos: 0.661  L2: 0.3287  Test Acc: 0.7656	Test loss: 0.0486
Epoch 115  Train Acc: 0.7431  Train loss: 0.0501  Cos: 0.853  L2: 0.3340  Test Acc: 0.8382	Test loss: 0.0330
Epoch 116  Train Acc: 0.8225  Train loss: 0.0337  Cos: 0.889  L2: 0.4034  Test Acc: 0.8879	Test loss: 0.0229
Epoch 117  Train Acc: 0.8812  Train loss: 0.0225  Cos: 0.996  L2: 0.3615  Test Acc: 0.8561	Test loss: 0.0294
Epoch 118  Train Acc: 0.8344  Train loss: 0.0324  Cos: 0.927  L2: 0.3207  Test Acc: 0.8225	Test loss: 0.0367
Epoch 119  Train Acc: 0.8231  Train loss: 0.0374  Cos: 0.992  L2: 0.2856  Test Acc: 0.7980	Test loss: 0.0442
Epoch 120  Train Acc: 0.7931  Train loss: 0.0458  Cos: 0.749  L2: 0.3167  Test Acc: 0.8324	Test loss: 0.0342
Epoch 121  Train Acc: 0.8137  Train loss: 0.0369  Cos: 0.974  L2: 0.2888  Test Acc: 0.8497	Test loss: 0.0320
Epoch 122  Train Acc: 0.8494  Train loss: 0.0325  Cos: 0.919  L2: 0.3005  Test Acc: 0.8389	Test loss: 0.0362
Epoch 123  Train Acc: 0.8413  Train loss: 0.0355  Cos: 0.896  L2: 0.3016  Test Acc: 0.7479	Test loss: 0.0550
Epoch 124  Train Acc: 0.7444  Train loss: 0.0553  Cos: 0.552  L2: 0.2953  Test Acc: 0.8089	Test loss: 0.0421
Epoch 125  Train Acc: 0.7994  Train loss: 0.0448  Cos: 0.608  L2: 0.5327  Test Acc: 0.8406	Test loss: 0.0385
Epoch 126  Train Acc: 0.8000  Train loss: 0.0424  Cos: 0.924  L2: 0.4606  Test Acc: 0.7792	Test loss: 0.0630
Epoch 127  Train Acc: 0.7762  Train loss: 0.0632  Cos: 0.862  L2: 0.3985  Test Acc: 0.7477	Test loss: 0.0770
Epoch 128  Train Acc: 0.7200  Train loss: 0.0847  Cos: 0.623  L2: 0.4862  Test Acc: 0.7901	Test loss: 0.0492
Epoch 129  Train Acc: 0.7869  Train loss: 0.0490  Cos: 0.987  L2: 0.4355  Test Acc: 0.8046	Test loss: 0.0424
Epoch 130  Train Acc: 0.8106  Train loss: 0.0410  Cos: 0.852  L2: 0.4769  Test Acc: 0.8010	Test loss: 0.0386
Epoch 131  Train Acc: 0.7956  Train loss: 0.0386  Cos: 0.966  L2: 0.4152  Test Acc: 0.7685	Test loss: 0.0456
Epoch 132  Train Acc: 0.7525  Train loss: 0.0465  Cos: 0.938  L2: 0.3910  Test Acc: 0.7463	Test loss: 0.0526
Epoch 133  Train Acc: 0.7456  Train loss: 0.0536  Cos: 0.944  L2: 0.3466  Test Acc: 0.7474	Test loss: 0.0536
Epoch 134  Train Acc: 0.7344  Train loss: 0.0545  Cos: 0.917  L2: 0.3286  Test Acc: 0.7576	Test loss: 0.0495
Epoch 135  Train Acc: 0.7512  Train loss: 0.0496  Cos: 0.948  L2: 0.3355  Test Acc: 0.7313	Test loss: 0.0530
Epoch 136  Train Acc: 0.7225  Train loss: 0.0546  Cos: 0.928  L2: 0.3164  Test Acc: 0.7128	Test loss: 0.0618
Epoch 137  Train Acc: 0.7244  Train loss: 0.0609  Cos: 0.590  L2: 0.3781  Test Acc: 0.7889	Test loss: 0.0460
Epoch 138  Train Acc: 0.7725  Train loss: 0.0513  Cos: 0.932  L2: 0.4103  Test Acc: 0.7925	Test loss: 0.0477
Epoch 139  Train Acc: 0.7863  Train loss: 0.0494  Cos: 0.933  L2: 0.3812  Test Acc: 0.7293	Test loss: 0.0717
Epoch 140  Train Acc: 0.7269  Train loss: 0.0704  Cos: 0.766  L2: 0.3447  Test Acc: 0.7223	Test loss: 0.0779
Epoch 141  Train Acc: 0.7163  Train loss: 0.0782  Cos: 0.778  L2: 0.3970  Test Acc: 0.7836	Test loss: 0.0584
Epoch 142  Train Acc: 0.7844  Train loss: 0.0574  Cos: 0.785  L2: 0.5104  Test Acc: 0.7951	Test loss: 0.0508
Epoch 143  Train Acc: 0.7856  Train loss: 0.0536  Cos: 0.947  L2: 0.4953  Test Acc: 0.7422	Test loss: 0.0631
Epoch 144  Train Acc: 0.7150  Train loss: 0.0701  Cos: 0.731  L2: 0.5533  Test Acc: 0.7517	Test loss: 0.0557
Epoch 145  Train Acc: 0.7319  Train loss: 0.0592  Cos: 0.914  L2: 0.5162  Test Acc: 0.7286	Test loss: 0.0589
Epoch 146  Train Acc: 0.7269  Train loss: 0.0611  Cos: 0.942  L2: 0.4773  Test Acc: 0.7130	Test loss: 0.0626
Epoch 147  Train Acc: 0.7275  Train loss: 0.0593  Cos: 0.942  L2: 0.4344  Test Acc: 0.7164	Test loss: 0.0628
Epoch 148  Train Acc: 0.7225  Train loss: 0.0617  Cos: 0.979  L2: 0.3960  Test Acc: 0.7013	Test loss: 0.0652
Epoch 149  Train Acc: 0.6969  Train loss: 0.0681  Cos: 0.965  L2: 0.3671  Test Acc: 0.6920	Test loss: 0.0641
Epoch 150  Train Acc: 0.6831  Train loss: 0.0656  Cos: 0.883  L2: 0.3734  Test Acc: 0.7489	Test loss: 0.0520
Epoch 151  Train Acc: 0.7373  Train loss: 0.1357  Cos: 0.885  L2: 0.4044  Test Acc: 0.7813	Test loss: 0.0458
Epoch 152  Train Acc: 0.7612  Train loss: 0.0498  Cos: 0.973  L2: 0.3887  Test Acc: 0.7411	Test loss: 0.0628
Epoch 153  Train Acc: 0.7325  Train loss: 0.0617  Cos: 0.550  L2: 0.4321  Test Acc: 0.8045	Test loss: 0.0445
Epoch 154  Train Acc: 0.7863  Train loss: 0.0473  Cos: 0.855  L2: 0.4197  Test Acc: 0.8361	Test loss: 0.0381
Epoch 155  Train Acc: 0.8075  Train loss: 0.0432  Cos: 0.948  L2: 0.4326  Test Acc: 0.8297	Test loss: 0.0426
Epoch 156  Train Acc: 0.8087  Train loss: 0.0491  Cos: 0.985  L2: 0.3809  Test Acc: 0.7977	Test loss: 0.0565
Epoch 157  Train Acc: 0.8150  Train loss: 0.0499  Cos: 0.810  L2: 0.3453  Test Acc: 0.8096	Test loss: 0.0531
Epoch 158  Train Acc: 0.8194  Train loss: 0.0521  Cos: 0.883  L2: 0.3605  Test Acc: 0.8257	Test loss: 0.0475
Epoch 159  Train Acc: 0.8256  Train loss: 0.0458  Cos: 0.754  L2: 0.3899  Test Acc: 0.8464	Test loss: 0.0394
Epoch 160  Train Acc: 0.8250  Train loss: 0.0427  Cos: 0.979  L2: 0.3672  Test Acc: 0.8390	Test loss: 0.0389
Epoch 161  Train Acc: 0.8150  Train loss: 0.0425  Cos: 0.876  L2: 0.3485  Test Acc: 0.8387	Test loss: 0.0372
Epoch 162  Train Acc: 0.8250  Train loss: 0.0380  Cos: 0.941  L2: 0.3292  Test Acc: 0.8332	Test loss: 0.0354
Epoch 163  Train Acc: 0.8325  Train loss: 0.0377  Cos: 0.967  L2: 0.3166  Test Acc: 0.8333	Test loss: 0.0341
Epoch 164  Train Acc: 0.8325  Train loss: 0.0345  Cos: 0.938  L2: 0.3057  Test Acc: 0.8300	Test loss: 0.0352
Epoch 165  Train Acc: 0.8206  Train loss: 0.0388  Cos: 0.718  L2: 0.3685  Test Acc: 0.8112	Test loss: 0.0372
Epoch 166  Train Acc: 0.7894  Train loss: 0.0415  Cos: 0.885  L2: 0.3259  Test Acc: 0.7915	Test loss: 0.0396
Epoch 167  Train Acc: 0.7781  Train loss: 0.0413  Cos: 0.908  L2: 0.3133  Test Acc: 0.7978	Test loss: 0.0383
Epoch 168  Train Acc: 0.7756  Train loss: 0.0415  Cos: 0.881  L2: 0.3131  Test Acc: 0.8082	Test loss: 0.0382
Epoch 169  Train Acc: 0.8156  Train loss: 0.0372  Cos: 0.821  L2: 0.3357  Test Acc: 0.7975	Test loss: 0.0413
Epoch 170  Train Acc: 0.7844  Train loss: 0.0415  Cos: 0.956  L2: 0.3016  Test Acc: 0.7910	Test loss: 0.0444
Epoch 171  Train Acc: 0.7800  Train loss: 0.0467  Cos: 0.891  L2: 0.2999  Test Acc: 0.8006	Test loss: 0.0427
Epoch 172  Train Acc: 0.7931  Train loss: 0.0451  Cos: 0.870  L2: 0.2996  Test Acc: 0.7925	Test loss: 0.0464
Epoch 173  Train Acc: 0.7806  Train loss: 0.0495  Cos: 0.795  L2: 0.3147  Test Acc: 0.8131	Test loss: 0.0408
Epoch 174  Train Acc: 0.8244  Train loss: 0.0408  Cos: 0.833  L2: 0.3500  Test Acc: 0.8341	Test loss: 0.0343
Epoch 175  Train Acc: 0.8306  Train loss: 0.0359  Cos: 0.941  L2: 0.3430  Test Acc: 0.8503	Test loss: 0.0308
Epoch 176  Train Acc: 0.8394  Train loss: 0.0319  Cos: 0.880  L2: 0.3572  Test Acc: 0.8435	Test loss: 0.0327
Epoch 177  Train Acc: 0.8281  Train loss: 0.0368  Cos: 0.959  L2: 0.3346  Test Acc: 0.8219	Test loss: 0.0399
Epoch 178  Train Acc: 0.8213  Train loss: 0.0436  Cos: 0.761  L2: 0.3648  Test Acc: 0.8111	Test loss: 0.0444
Epoch 179  Train Acc: 0.8087  Train loss: 0.0434  Cos: 0.858  L2: 0.3883  Test Acc: 0.7804	Test loss: 0.0518
Epoch 180  Train Acc: 0.7500  Train loss: 0.0577  Cos: 0.880  L2: 0.3327  Test Acc: 0.7335	Test loss: 0.0611
Epoch 181  Train Acc: 0.7025  Train loss: 0.0667  Cos: 0.462  L2: 0.4550  Test Acc: 0.7684	Test loss: 0.0496
Epoch 182  Train Acc: 0.7706  Train loss: 0.0492  Cos: 0.990  L2: 0.4048  Test Acc: 0.6866	Test loss: 0.0657
Epoch 183  Train Acc: 0.6531  Train loss: 0.0703  Cos: 0.787  L2: 0.3656  Test Acc: 0.7336	Test loss: 0.0525
